eta=0.0001 CrossEntropy SGD
[12, 1400]      0.29691
[12, 1500]      0.29756
[12, 1600]      0.27529
[12, 1700]      0.27823
[12, 1800]      0.28680
[12, 1900]      0.24173
[12, 2000]      0.29713
[12, 2100]      0.27415
[12, 2200]      0.22958
[12, 2300]      0.26016
[12, 2400]      0.24307
[12, 2500]      0.28691
[12, 2600]      0.28436
[13,  100]      0.26626
[13,  200]      0.27624
[13,  300]      0.28150
[13,  400]      0.25910
[13,  500]      0.24447
[13,  600]      0.26980
[13,  700]      0.23742
[13,  800]      0.23832
[13,  900]      0.27930
[13, 1000]      0.27061
[13, 1100]      0.28430
[13, 1200]      0.27919
[13, 1300]      0.29021
[13, 1400]      0.29586
[13, 1500]      0.29591
[13, 1600]      0.27363
[13, 1700]      0.27670
[13, 1800]      0.28538
[13, 1900]      0.23950
[13, 2000]      0.29574
[13, 2100]      0.27276
[13, 2200]      0.22785
[13, 2300]      0.25878
[13, 2400]      0.24145
[13, 2500]      0.28600
[13, 2600]      0.28358
[14,  100]      0.26478
[14,  200]      0.27474
[14,  300]      0.28034
[14,  400]      0.25756
[14,  500]      0.24282
[14,  600]      0.26871
[14,  700]      0.23587
[14,  800]      0.23701
[14,  900]      0.27818
[14, 1000]      0.26962
[14, 1100]      0.28350
[14, 1200]      0.27833
[14, 1300]      0.28948
[14, 1400]      0.29514
[14, 1500]      0.29445
[14, 1600]      0.27235
[14, 1700]      0.27554
[14, 1800]      0.28408
[14, 1900]      0.23778
[14, 2000]      0.29459
[14, 2100]      0.27159
[14, 2200]      0.22660
[14, 2300]      0.25770
[14, 2400]      0.24020
[14, 2500]      0.28532
[14, 2600]      0.28297
[15,  100]      0.26366
[15,  200]      0.27345
[15,  300]      0.27934
[15,  400]      0.25630
[15,  500]      0.24154
[15,  600]      0.26792
[15,  700]      0.23473
[15,  800]      0.23608
[15,  900]      0.27730
[15, 1000]      0.26885
[15, 1100]      0.28279
[15, 1200]      0.27760
[15, 1300]      0.28885
[15, 1400]      0.29439
[15, 1500]      0.29311
[15, 1600]      0.27127
[15, 1700]      0.27454
[15, 1800]      0.28304
[15, 1900]      0.23632
[15, 2000]      0.29366
[15, 2100]      0.27057
[15, 2200]      0.22563
[15, 2300]      0.25682
[15, 2400]      0.23927
[15, 2500]      0.28468
[15, 2600]      0.28245
[16,  100]      0.26267
[16,  200]      0.27234
[16,  300]      0.27845
[16,  400]      0.25521
[16,  500]      0.24041
[16,  600]      0.26719
[16,  700]      0.23371
[16,  800]      0.23539
[16,  900]      0.27653
[16, 1000]      0.26814
[16, 1100]      0.28217
[16, 1200]      0.27699
[16, 1300]      0.28835
[16, 1400]      0.29378
[16, 1500]      0.29190
[16, 1600]      0.27020
[16, 1700]      0.27360
[16, 1800]      0.28205
[16, 1900]      0.23506
[16, 2000]      0.29270
[16, 2100]      0.26965
[16, 2200]      0.22491
[16, 2300]      0.25612
[16, 2400]      0.23850
[16, 2500]      0.28411
[16, 2600]      0.28194
[17,  100]      0.26178
[17,  200]      0.27126
[17,  300]      0.27767
[17,  400]      0.25419
[17,  500]      0.23952
[17,  600]      0.26664
[17,  700]      0.23292
[17,  800]      0.23477
[17,  900]      0.27582
[17, 1000]      0.26744
[17, 1100]      0.28160
[17, 1200]      0.27635
[17, 1300]      0.28782
[17, 1400]      0.29311
[17, 1500]      0.29078
[17, 1600]      0.26935
[17, 1700]      0.27266
[17, 1800]      0.28108
[17, 1900]      0.23389
[17, 2000]      0.29179
[17, 2100]      0.26878
[17, 2200]      0.22432
[17, 2300]      0.25549
[17, 2400]      0.23783
[17, 2500]      0.28357
[17, 2600]      0.28150
[18,  100]      0.26106
[18,  200]      0.27025
[18,  300]      0.27693
[18,  400]      0.25320
[18,  500]      0.23866
[18,  600]      0.26609
[18,  700]      0.23222
[18,  800]      0.23426
[18,  900]      0.27512
[18, 1000]      0.26687
[18, 1100]      0.28103
[18, 1200]      0.27580
[18, 1300]      0.28729
[18, 1400]      0.29248
[18, 1500]      0.28968
[18, 1600]      0.26850
[18, 1700]      0.27185
[18, 1800]      0.28009
[18, 1900]      0.23285
[18, 2000]      0.29103
[18, 2100]      0.26800
[18, 2200]      0.22377
[18, 2300]      0.25491
[18, 2400]      0.23719
[18, 2500]      0.28311
[18, 2600]      0.28106
[19,  100]      0.26033
[19,  200]      0.26930
[19,  300]      0.27622
[19,  400]      0.25231
[19,  500]      0.23794
[19,  600]      0.26553
[19,  700]      0.23160
[19,  800]      0.23390
[19,  900]      0.27453
[19, 1000]      0.26633
[19, 1100]      0.28051
[19, 1200]      0.27523
[19, 1300]      0.28688
[19, 1400]      0.29196
[19, 1500]      0.28856
[19, 1600]      0.26774
[19, 1700]      0.27106
[19, 1800]      0.27922
[19, 1900]      0.23191
[19, 2000]      0.29025
[19, 2100]      0.26728
[19, 2200]      0.22329
[19, 2300]      0.25442
[19, 2400]      0.23672
[19, 2500]      0.28265
[19, 2600]      0.28064
[20,  100]      0.25964
[20,  200]      0.26839
[20,  300]      0.27558
[20,  400]      0.25143
[20,  500]      0.23726
[20,  600]      0.26515
[20,  700]      0.23098
[20,  800]      0.23352
[20,  900]      0.27394
[20, 1000]      0.26578
[20, 1100]      0.28003
[20, 1200]      0.27472
[20, 1300]      0.28641
[20, 1400]      0.29130
[20, 1500]      0.28757
[20, 1600]      0.26695
[20, 1700]      0.27028
[20, 1800]      0.27838
[20, 1900]      0.23100
[20, 2000]      0.28952
[20, 2100]      0.26655
[20, 2200]      0.22288
[20, 2300]      0.25387
[20, 2400]      0.23620
[20, 2500]      0.28215
[20, 2600]      0.28024
[21,  100]      0.25904
[21,  200]      0.26755
[21,  300]      0.27493
[21,  400]      0.25065
[21,  500]      0.23664
[21,  600]      0.26466
[21,  700]      0.23046
[21,  800]      0.23322
[21,  900]      0.27341
[21, 1000]      0.26525
[21, 1100]      0.27952
[21, 1200]      0.27423
[21, 1300]      0.28596
[21, 1400]      0.29081
[21, 1500]      0.28663
[21, 1600]      0.26631
[21, 1700]      0.26958
[21, 1800]      0.27749
[21, 1900]      0.23015
[21, 2000]      0.28879
[21, 2100]      0.26590
[21, 2200]      0.22246
[21, 2300]      0.25347
[21, 2400]      0.23582
[21, 2500]      0.28175
[21, 2600]      0.27987
[22,  100]      0.25844
[22,  200]      0.26670
[22,  300]      0.27429
[22,  400]      0.24985
[22,  500]      0.23604
[22,  600]      0.26435
[22,  700]      0.22999
[22,  800]      0.23294
[22,  900]      0.27290
[22, 1000]      0.26470
[22, 1100]      0.27910
[22, 1200]      0.27375
[22, 1300]      0.28556
[22, 1400]      0.29031
[22, 1500]      0.28565
[22, 1600]      0.26562
[22, 1700]      0.26882
[22, 1800]      0.27674
[22, 1900]      0.22934
[22, 2000]      0.28812
[22, 2100]      0.26527
[22, 2200]      0.22214
[22, 2300]      0.25304
[22, 2400]      0.23539
[22, 2500]      0.28132
[22, 2600]      0.27948
[23,  100]      0.25787
[23,  200]      0.26591
[23,  300]      0.27373
[23,  400]      0.24909
[23,  500]      0.23552
[23,  600]      0.26389
[23,  700]      0.22952
[23,  800]      0.23273
[23,  900]      0.27240
[23, 1000]      0.26427
[23, 1100]      0.27865
[23, 1200]      0.27326
[23, 1300]      0.28512
[23, 1400]      0.28976
[23, 1500]      0.28475
[23, 1600]      0.26497
[23, 1700]      0.26819
[23, 1800]      0.27594
[23, 1900]      0.22852
[23, 2000]      0.28748
[23, 2100]      0.26470
[23, 2200]      0.22183
[23, 2300]      0.25267
[23, 2400]      0.23503
[23, 2500]      0.28095
[23, 2600]      0.27916
[24,  100]      0.25729
[24,  200]      0.26517
[24,  300]      0.27317
[24,  400]      0.24838
[24,  500]      0.23497
[24,  600]      0.26357
[24,  700]      0.22912
[24,  800]      0.23252
[24,  900]      0.27192
[24, 1000]      0.26380
[24, 1100]      0.27821
[24, 1200]      0.27289
[24, 1300]      0.28474
[24, 1400]      0.28926
[24, 1500]      0.28388
[24, 1600]      0.26439
[24, 1700]      0.26752
[24, 1800]      0.27522
[24, 1900]      0.22781
[24, 2000]      0.28685
[24, 2100]      0.26405
[24, 2200]      0.22152
[24, 2300]      0.25233
[24, 2400]      0.23464
[24, 2500]      0.28058
[24, 2600]      0.27885
[25,  100]      0.25683
[25,  200]      0.26439
[25,  300]      0.27264
[25,  400]      0.24762
[25,  500]      0.23446
[25,  600]      0.26325
[25,  700]      0.22870
[25,  800]      0.23237
[25,  900]      0.27144
[25, 1000]      0.26336
[25, 1100]      0.27783
[25, 1200]      0.27252
[25, 1300]      0.28436
[25, 1400]      0.28879
[25, 1500]      0.28307
[25, 1600]      0.26377
[25, 1700]      0.26689
[25, 1800]      0.27448
[25, 1900]      0.22714
[25, 2000]      0.28626
[25, 2100]      0.26351
[25, 2200]      0.22124
[25, 2300]      0.25198
[25, 2400]      0.23431
[25, 2500]      0.28024
[25, 2600]      0.27849
[26,  100]      0.25632
[26,  200]      0.26370
[26,  300]      0.27210
[26,  400]      0.24702
[26,  500]      0.23398
[26,  600]      0.26294
[26,  700]      0.22830
[26,  800]      0.23217
[26,  900]      0.27104
[26, 1000]      0.26300
[26, 1100]      0.27742
[26, 1200]      0.27210
[26, 1300]      0.28405
[26, 1400]      0.28833
[26, 1500]      0.28226
[26, 1600]      0.26323
[26, 1700]      0.26635
[26, 1800]      0.27377
[26, 1900]      0.22644
[26, 2000]      0.28568
[26, 2100]      0.26300
[26, 2200]      0.22101
[26, 2300]      0.25168
[26, 2400]      0.23401
[26, 2500]      0.27986
[26, 2600]      0.27823
[27,  100]      0.25587
[27,  200]      0.26302
[27,  300]      0.27162
[27,  400]      0.24636
[27,  500]      0.23361
[27,  600]      0.26267
[27,  700]      0.22794
[27,  800]      0.23199
[27,  900]      0.27062
[27, 1000]      0.26257
[27, 1100]      0.27710
[27, 1200]      0.27178
[27, 1300]      0.28364
[27, 1400]      0.28791
[27, 1500]      0.28148
[27, 1600]      0.26273
[27, 1700]      0.26579
[27, 1800]      0.27314
[27, 1900]      0.22582
[27, 2000]      0.28516
[27, 2100]      0.26252
[27, 2200]      0.22077
[27, 2300]      0.25134
[27, 2400]      0.23371
[27, 2500]      0.27960
[27, 2600]      0.27792
[28,  100]      0.25543
[28,  200]      0.26239
[28,  300]      0.27111
[28,  400]      0.24570
[28,  500]      0.23317
[28,  600]      0.26242
[28,  700]      0.22760
[28,  800]      0.23184
[28,  900]      0.27023
[28, 1000]      0.26223
[28, 1100]      0.27676
[28, 1200]      0.27141
[28, 1300]      0.28333
[28, 1400]      0.28745
[28, 1500]      0.28077
[28, 1600]      0.26220
[28, 1700]      0.26526
[28, 1800]      0.27249
[28, 1900]      0.22517
[28, 2000]      0.28460
[28, 2100]      0.26197
[28, 2200]      0.22052
[28, 2300]      0.25108
[28, 2400]      0.23344
[28, 2500]      0.27930
[28, 2600]      0.27764
[29,  100]      0.25498
[29,  200]      0.26177
[29,  300]      0.27070
[29,  400]      0.24514
[29,  500]      0.23275
[29,  600]      0.26218
[29,  700]      0.22728
[29,  800]      0.23175
[29,  900]      0.26988
[29, 1000]      0.26178
[29, 1100]      0.27645
[29, 1200]      0.27105
[29, 1300]      0.28299
[29, 1400]      0.28711
[29, 1500]      0.28006
[29, 1600]      0.26176
[29, 1700]      0.26471
[29, 1800]      0.27190
[29, 1900]      0.22458
[29, 2000]      0.28414
[29, 2100]      0.26151
[29, 2200]      0.22030
[29, 2300]      0.25092
[29, 2400]      0.23314
[29, 2500]      0.27899
[29, 2600]      0.27741
[30,  100]      0.25460
[30,  200]      0.26113
[30,  300]      0.27020
[30,  400]      0.24457
[30,  500]      0.23237
[30,  600]      0.26192
[30,  700]      0.22700
[30,  800]      0.23160
[30,  900]      0.26950
[30, 1000]      0.26144
[30, 1100]      0.27611
[30, 1200]      0.27077
[30, 1300]      0.28268
[30, 1400]      0.28665
[30, 1500]      0.27940
[30, 1600]      0.26127
[30, 1700]      0.26416
[30, 1800]      0.27127
[30, 1900]      0.22400
[30, 2000]      0.28373
[30, 2100]      0.26107
[30, 2200]      0.22009
[30, 2300]      0.25060
[30, 2400]      0.23293
[30, 2500]      0.27870
[30, 2600]      0.27716
