[1,  100]       0.09629
[1,  200]       0.08568
[1,  300]       0.07826
[1,  400]       0.07206
[1,  500]       0.06840
[1,  600]       0.06458
[1,  700]       0.06053
[1,  800]       0.05848
[1,  900]       0.05530
[1, 1000]       0.05204
[1, 1100]       0.05003
[1, 1200]       0.04776
[1, 1300]       0.04609
[1, 1400]       0.04369
[1, 1500]       0.04253
[1, 1600]       0.04116
[1, 1700]       0.03976
[1, 1800]       0.03869
[1, 1900]       0.03690
[1, 2000]       0.03673
[1, 2100]       0.03520
[1, 2200]       0.03446
[1, 2300]       0.03356
[1, 2400]       0.03296
[1, 2500]       0.03251
[1, 2600]       0.03133
[2,  100]       0.03039
[2,  200]       0.02970
[2,  300]       0.02903
[2,  400]       0.02805
[2,  500]       0.02795
[2,  600]       0.02775
[2,  700]       0.02667
[2,  800]       0.02671
[2,  900]       0.02622
[2, 1000]       0.02537
[2, 1100]       0.02509
[2, 1200]       0.02449
[2, 1300]       0.02426
[2, 1400]       0.02365
[2, 1500]       0.02341
[2, 1600]       0.02300
[2, 1700]       0.02268
[2, 1800]       0.02249
[2, 1900]       0.02169
[2, 2000]       0.02202
[2, 2100]       0.02134
[2, 2200]       0.02103
[2, 2300]       0.02079
[2, 2400]       0.02063
[2, 2500]       0.02081
[2, 2600]       0.02029
[3,  100]       0.01978
[3,  200]       0.01945
[3,  300]       0.01924
[3,  400]       0.01868
[3,  500]       0.01876
[3,  600]       0.01887
[3,  700]       0.01813
[3,  800]       0.01841
[3,  900]       0.01836
[3, 1000]       0.01786
[3, 1100]       0.01784
[3, 1200]       0.01754
[3, 1300]       0.01746
[3, 1400]       0.01725
[3, 1500]       0.01717
[3, 1600]       0.01693
[3, 1700]       0.01675
[3, 1800]       0.01682
[3, 1900]       0.01621
[3, 2000]       0.01669
[3, 2100]       0.01621
[3, 2200]       0.01597
[3, 2300]       0.01600
[3, 2400]       0.01587
[3, 2500]       0.01633
[3, 2600]       0.01597
[4,  100]       0.01559
[4,  200]       0.01540
[4,  300]       0.01532
[4,  400]       0.01491
[4,  500]       0.01499
[4,  600]       0.01522
[4,  700]       0.01458
[4,  800]       0.01491
[4,  900]       0.01504
[4, 1000]       0.01465
[4, 1100]       0.01472
[4, 1200]       0.01453
[4, 1300]       0.01448
[4, 1400]       0.01442
[4, 1500]       0.01439
[4, 1600]       0.01418
[4, 1700]       0.01402
[4, 1800]       0.01419
[4, 1900]       0.01361
[4, 2000]       0.01416
[4, 2100]       0.01374
[4, 2200]       0.01345
[4, 2300]       0.01362
[4, 2400]       0.01346
[4, 2500]       0.01405
[4, 2600]       0.01376
[5,  100]       0.01340
[5,  200]       0.01328
[5,  300]       0.01324
[5,  400]       0.01288
[5,  500]       0.01292
[5,  600]       0.01320
[5,  700]       0.01259
[5,  800]       0.01292
[5,  900]       0.01316
[5, 1000]       0.01281
[5, 1100]       0.01293
[5, 1200]       0.01279
[5, 1300]       0.01274
[5, 1400]       0.01276
[5, 1500]       0.01275
[5, 1600]       0.01254
[5, 1700]       0.01237
[5, 1800]       0.01259
[5, 1900]       0.01199
[5, 2000]       0.01261
[5, 2100]       0.01219
[5, 2200]       0.01185
[5, 2300]       0.01210
[5, 2400]       0.01191
[5, 2500]       0.01259
[5, 2600]       0.01232
[6,  100]       0.01197
[6,  200]       0.01189
[6,  300]       0.01186
[6,  400]       0.01153
[6,  500]       0.01153
[6,  600]       0.01185
[6,  700]       0.01124
[6,  800]       0.01156
[6,  900]       0.01188
[6, 1000]       0.01154
[6, 1100]       0.01170
[6, 1200]       0.01159
[6, 1300]       0.01153
[6, 1400]       0.01160
[6, 1500]       0.01160
[6, 1600]       0.01137
[6, 1700]       0.01122
[6, 1800]       0.01145
[6, 1900]       0.01083
[6, 2000]       0.01149
[6, 2100]       0.01109
[6, 2200]       0.01068
[6, 2300]       0.01100
[6, 2400]       0.01078
[6, 2500]       0.01152
[6, 2600]       0.01128
[7,  100]       0.01092
[7,  200]       0.01087
[7,  300]       0.01085
[7,  400]       0.01053
[7,  500]       0.01049
[7,  600]       0.01084
[7,  700]       0.01022
[7,  800]       0.01053
[7,  900]       0.01091
[7, 1000]       0.01060
[7, 1100]       0.01077
[7, 1200]       0.01067
[7, 1300]       0.01062
[7, 1400]       0.01073
[7, 1500]       0.01073
[7, 1600]       0.01049
[7, 1700]       0.01034
[7, 1800]       0.01059
[7, 1900]       0.00994
[7, 2000]       0.01064
[7, 2100]       0.01024
[7, 2200]       0.00978
[7, 2300]       0.01015
[7, 2400]       0.00991
[7, 2500]       0.01069
[7, 2600]       0.01047
[8,  100]       0.01010
[8,  200]       0.01008
[8,  300]       0.01007
[8,  400]       0.00975
[8,  500]       0.00968
[8,  600]       0.01005
[8,  700]       0.00944
[8,  800]       0.00973
[8,  900]       0.01016
[8, 1000]       0.00985
[8, 1100]       0.01005
[8, 1200]       0.00996
[8, 1300]       0.00992
[8, 1400]       0.01004
[8, 1500]       0.01005
[8, 1600]       0.00979
[8, 1700]       0.00966
[8, 1800]       0.00991
[8, 1900]       0.00923
[8, 2000]       0.00997
[8, 2100]       0.00957
[8, 2200]       0.00906
[8, 2300]       0.00949
[8, 2400]       0.00922
[8, 2500]       0.01003
[8, 2600]       0.00983
[9,  100]       0.00945
[9,  200]       0.00945
[9,  300]       0.00945
[9,  400]       0.00913
[9,  500]       0.00903
[9,  600]       0.00942
[9,  700]       0.00881
[9,  800]       0.00909
[9,  900]       0.00956
[9, 1000]       0.00926
[9, 1100]       0.00947
[9, 1200]       0.00939
[9, 1300]       0.00936
[9, 1400]       0.00949
[9, 1500]       0.00951
[9, 1600]       0.00923
[9, 1700]       0.00911
[9, 1800]       0.00936
[9, 1900]       0.00866
[9, 2000]       0.00944
[9, 2100]       0.00903
[9, 2200]       0.00849
[9, 2300]       0.00895
[9, 2400]       0.00867
[9, 2500]       0.00950
[9, 2600]       0.00932
[10,  100]      0.00892
[10,  200]      0.00894
[10,  300]      0.00895
[10,  400]      0.00863
[10,  500]      0.00851
[10,  600]      0.00892
[10,  700]      0.00830
[10,  800]      0.00857
[10,  900]      0.00907
[10, 1000]      0.00879
[10, 1100]      0.00901
[10, 1200]      0.00893
[10, 1300]      0.00890
[10, 1400]      0.00905
[10, 1500]      0.00907
[10, 1600]      0.00878
[10, 1700]      0.00866
[10, 1800]      0.00892
[10, 1900]      0.00820
[10, 2000]      0.00900
[10, 2100]      0.00860
[10, 2200]      0.00802
[10, 2300]      0.00851
[10, 2400]      0.00822
[10, 2500]      0.00907
[10, 2600]      0.00890
[11,  100]      0.00849
[11,  200]      0.00853
[11,  300]      0.00854
[11,  400]      0.00822
[11,  500]      0.00808
[11,  600]      0.00850
[11,  700]      0.00788
[11,  800]      0.00814
[11,  900]      0.00867
[11, 1000]      0.00839
[11, 1100]      0.00862
[11, 1200]      0.00855
[11, 1300]      0.00853
[11, 1400]      0.00868
[11, 1500]      0.00871
[11, 1600]      0.00841
[11, 1700]      0.00830
[11, 1800]      0.00855
[11, 1900]      0.00782
[11, 2000]      0.00864
[11, 2100]      0.00824
[11, 2200]      0.00763
[11, 2300]      0.00815
[11, 2400]      0.00785
[11, 2500]      0.00871
[11, 2600]      0.00855
[12,  100]      0.00813
[12,  200]      0.00819
[12,  300]      0.00821
[12,  400]      0.00788
[12,  500]      0.00773
[12,  600]      0.00816
[12,  700]      0.00754
[12,  800]      0.00779
[12,  900]      0.00834
[12, 1000]      0.00807
[12, 1100]      0.00831
[12, 1200]      0.00824
[12, 1300]      0.00822
[12, 1400]      0.00838
[12, 1500]      0.00841
[12, 1600]      0.00810
[12, 1700]      0.00800
[12, 1800]      0.00825
[12, 1900]      0.00751
[12, 2000]      0.00834
[12, 2100]      0.00794
[12, 2200]      0.00731
[12, 2300]      0.00785
[12, 2400]      0.00754
[12, 2500]      0.00841
[12, 2600]      0.00826
[13,  100]      0.00783
[13,  200]      0.00790
[13,  300]      0.00792
[13,  400]      0.00759
[13,  500]      0.00743
[13,  600]      0.00788
[13,  700]      0.00726
[13,  800]      0.00749
[13,  900]      0.00806
[13, 1000]      0.00780
[13, 1100]      0.00804
[13, 1200]      0.00798
[13, 1300]      0.00797
[13, 1400]      0.00812
[13, 1500]      0.00815
[13, 1600]      0.00784
[13, 1700]      0.00775
[13, 1800]      0.00799
[13, 1900]      0.00724
[13, 2000]      0.00809
[13, 2100]      0.00769
[13, 2200]      0.00704
[13, 2300]      0.00760
[13, 2400]      0.00728
[13, 2500]      0.00816
[13, 2600]      0.00801
[14,  100]      0.00758
[14,  200]      0.00766
[14,  300]      0.00769
[14,  400]      0.00735
[14,  500]      0.00718
[14,  600]      0.00763
[14,  700]      0.00702
[14,  800]      0.00724
[14,  900]      0.00782
[14, 1000]      0.00757
[14, 1100]      0.00782
[14, 1200]      0.00775
[14, 1300]      0.00775
[14, 1400]      0.00790
[14, 1500]      0.00793
[14, 1600]      0.00761
[14, 1700]      0.00753
[14, 1800]      0.00777
[14, 1900]      0.00702
[14, 2000]      0.00787
[14, 2100]      0.00747
[14, 2200]      0.00681
[14, 2300]      0.00738
[14, 2400]      0.00706
[14, 2500]      0.00794
[14, 2600]      0.00780
[15,  100]      0.00737
[15,  200]      0.00745
[15,  300]      0.00748
[15,  400]      0.00715
[15,  500]      0.00696
[15,  600]      0.00743
[15,  700]      0.00681
[15,  800]      0.00703
[15,  900]      0.00761
[15, 1000]      0.00738
[15, 1100]      0.00762
[15, 1200]      0.00756
[15, 1300]      0.00756
[15, 1400]      0.00771
[15, 1500]      0.00775
[15, 1600]      0.00742
[15, 1700]      0.00735
[15, 1800]      0.00758
[15, 1900]      0.00682
[15, 2000]      0.00769
[15, 2100]      0.00728
[15, 2200]      0.00661
[15, 2300]      0.00719
[15, 2400]      0.00687
[15, 2500]      0.00776
[15, 2600]      0.00762
[16,  100]      0.00718
[16,  200]      0.00727
[16,  300]      0.00731
[16,  400]      0.00697
[16,  500]      0.00678
[16,  600]      0.00725
[16,  700]      0.00663
[16,  800]      0.00684
[16,  900]      0.00744
[16, 1000]      0.00721
[16, 1100]      0.00745
[16, 1200]      0.00739
[16, 1300]      0.00740
[16, 1400]      0.00755
[16, 1500]      0.00758
[16, 1600]      0.00725
[16, 1700]      0.00718
[16, 1800]      0.00742
[16, 1900]      0.00665
[16, 2000]      0.00752
[16, 2100]      0.00712
[16, 2200]      0.00644
[16, 2300]      0.00703
[16, 2400]      0.00670
[16, 2500]      0.00759
[16, 2600]      0.00747
[17,  100]      0.00702
[17,  200]      0.00712
[17,  300]      0.00715
[17,  400]      0.00681
[17,  500]      0.00662
[17,  600]      0.00709
[17,  700]      0.00648
[17,  800]      0.00668
[17,  900]      0.00728
[17, 1000]      0.00706
[17, 1100]      0.00731
[17, 1200]      0.00725
[17, 1300]      0.00726
[17, 1400]      0.00741
[17, 1500]      0.00744
[17, 1600]      0.00710
[17, 1700]      0.00704
[17, 1800]      0.00727
[17, 1900]      0.00650
[17, 2000]      0.00738
[17, 2100]      0.00698
[17, 2200]      0.00629
[17, 2300]      0.00689
[17, 2400]      0.00656
[17, 2500]      0.00745
[17, 2600]      0.00733
[18,  100]      0.00687
[18,  200]      0.00698
[18,  300]      0.00702
[18,  400]      0.00668
[18,  500]      0.00648
[18,  600]      0.00695
[18,  700]      0.00634
[18,  800]      0.00654
[18,  900]      0.00715
[18, 1000]      0.00693
[18, 1100]      0.00718
[18, 1200]      0.00712
[18, 1300]      0.00713
[18, 1400]      0.00728
[18, 1500]      0.00731
[18, 1600]      0.00697
[18, 1700]      0.00692
[18, 1800]      0.00715
[18, 1900]      0.00637
[18, 2000]      0.00726
[18, 2100]      0.00686
[18, 2200]      0.00616
[18, 2300]      0.00676
[18, 2400]      0.00643
[18, 2500]      0.00732
[18, 2600]      0.00720
[19,  100]      0.00675
[19,  200]      0.00686
[19,  300]      0.00690
[19,  400]      0.00656
[19,  500]      0.00635
[19,  600]      0.00683
[19,  700]      0.00622
[19,  800]      0.00641
[19,  900]      0.00703
[19, 1000]      0.00681
[19, 1100]      0.00706
[19, 1200]      0.00701
[19, 1300]      0.00702
[19, 1400]      0.00717
[19, 1500]      0.00720
[19, 1600]      0.00686
[19, 1700]      0.00681
[19, 1800]      0.00703
[19, 1900]      0.00626
[19, 2000]      0.00714
[19, 2100]      0.00674
[19, 2200]      0.00605
[19, 2300]      0.00665
[19, 2400]      0.00632
[19, 2500]      0.00721
[19, 2600]      0.00709
[20,  100]      0.00663
[20,  200]      0.00675
[20,  300]      0.00679
[20,  400]      0.00645
[20,  500]      0.00624
[20,  600]      0.00672
[20,  700]      0.00612
[20,  800]      0.00630
[20,  900]      0.00692
[20, 1000]      0.00671
[20, 1100]      0.00696
[20, 1200]      0.00691
[20, 1300]      0.00692
[20, 1400]      0.00707
[20, 1500]      0.00709
[20, 1600]      0.00676
[20, 1700]      0.00671
[20, 1800]      0.00693
[20, 1900]      0.00616
[20, 2000]      0.00704
[20, 2100]      0.00664
[20, 2200]      0.00594
[20, 2300]      0.00655
[20, 2400]      0.00622
[20, 2500]      0.00711
[20, 2600]      0.00700
[21,  100]      0.00653
[21,  200]      0.00665
[21,  300]      0.00670
[21,  400]      0.00635
[21,  500]      0.00614
[21,  600]      0.00662
[21,  700]      0.00602
[21,  800]      0.00620
[21,  900]      0.00682
[21, 1000]      0.00661
[21, 1100]      0.00687
[21, 1200]      0.00681
[21, 1300]      0.00683
[21, 1400]      0.00698
[21, 1500]      0.00700
[21, 1600]      0.00666
[21, 1700]      0.00662
[21, 1800]      0.00684
[21, 1900]      0.00606
[21, 2000]      0.00695
[21, 2100]      0.00655
[21, 2200]      0.00585
[21, 2300]      0.00646
[21, 2400]      0.00612
[21, 2500]      0.00701
[21, 2600]      0.00691
[22,  100]      0.00644
[22,  200]      0.00656
[22,  300]      0.00661
[22,  400]      0.00627
[22,  500]      0.00605
[22,  600]      0.00654
[22,  700]      0.00594
[22,  800]      0.00611
[22,  900]      0.00673
[22, 1000]      0.00653
[22, 1100]      0.00678
[22, 1200]      0.00673
[22, 1300]      0.00675
[22, 1400]      0.00689
[22, 1500]      0.00692
[22, 1600]      0.00658
[22, 1700]      0.00654
[22, 1800]      0.00676
[22, 1900]      0.00598
[22, 2000]      0.00687
[22, 2100]      0.00647
[22, 2200]      0.00576
[22, 2300]      0.00638
[22, 2400]      0.00604
[22, 2500]      0.00693
[22, 2600]      0.00683
[23,  100]      0.00636
[23,  200]      0.00648
[23,  300]      0.00653
[23,  400]      0.00619
[23,  500]      0.00597
[23,  600]      0.00646
[23,  700]      0.00586
[23,  800]      0.00603
[23,  900]      0.00665
[23, 1000]      0.00645
[23, 1100]      0.00671
[23, 1200]      0.00666
[23, 1300]      0.00667
[23, 1400]      0.00682
[23, 1500]      0.00684
[23, 1600]      0.00650
[23, 1700]      0.00646
[23, 1800]      0.00668
[23, 1900]      0.00590
[23, 2000]      0.00679
[23, 2100]      0.00639
[23, 2200]      0.00569
[23, 2300]      0.00630
[23, 2400]      0.00597
[23, 2500]      0.00685
[23, 2600]      0.00675
[24,  100]      0.00628
[24,  200]      0.00640
[24,  300]      0.00646
[24,  400]      0.00611
[24,  500]      0.00589
[24,  600]      0.00638
[24,  700]      0.00578
[24,  800]      0.00595
[24,  900]      0.00658
[24, 1000]      0.00638
[24, 1100]      0.00664
[24, 1200]      0.00659
[24, 1300]      0.00661
[24, 1400]      0.00675
[24, 1500]      0.00677
[24, 1600]      0.00643
[24, 1700]      0.00639
[24, 1800]      0.00661
[24, 1900]      0.00583
[24, 2000]      0.00672
[24, 2100]      0.00633
[24, 2200]      0.00562
[24, 2300]      0.00623
[24, 2400]      0.00590
[24, 2500]      0.00678
[24, 2600]      0.00668
[25,  100]      0.00621
[25,  200]      0.00634
[25,  300]      0.00639
[25,  400]      0.00605
[25,  500]      0.00582
[25,  600]      0.00631
[25,  700]      0.00572
[25,  800]      0.00589
[25,  900]      0.00651
[25, 1000]      0.00632
[25, 1100]      0.00657
[25, 1200]      0.00652
[25, 1300]      0.00654
[25, 1400]      0.00669
[25, 1500]      0.00671
[25, 1600]      0.00636
[25, 1700]      0.00633
[25, 1800]      0.00654
[25, 1900]      0.00577
[25, 2000]      0.00666
[25, 2100]      0.00626
[25, 2200]      0.00555
[25, 2300]      0.00617
